zinc_id,smiles
ZINC000001846327,CC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)[C@H](N)c3cccc(NS(C)(=O)=O)c3)[C@H]2SC1
ZINC000001846363,CC(C)C(=O)Oc1cc(OC(=O)C(C)C)cc([C@H](O)CNC(C)(C)C)c1
ZINC000001849669,COc1ccc2c(c1)N(C[C@@H](C)CN1CCC(O)CC1)c1ccccc1S2
ZINC000001853830,OCCNCCOc1ccc(/C(=C(\c2ccccc2)C(F)(F)F)c2ccccc2)cc1
ZINC000001855082,Cc1ccc(C2OCC(O)CO2)cc1
ZINC000001998378,C[C@H]([C@@H](O)c1ccccc1)N(C)C/C=C/c1ccccc1
ZINC000001999275,C[C@H]1CC[C@@H](C)N1CCCOC(=O)c1ccccc1O
ZINC000001999301,CCCCCOc1ccccc1C(N)=O
ZINC000001999317,CCN(CC)CC[C@@H](OC(=O)c1ccccc1)c1ccccc1
ZINC000001999362,C[N+]1(C)CCC[C@H]1COC(=O)[C@@](O)(c1ccccc1)C1CCCCC1
ZINC000001999413,CC[C@@H](C)[C@@](C)(COC(N)=O)COC(=O)NC(C)C
ZINC000001999466,CC(C)N/C=N/c1ccc(-c2c[nH]cn2)cc1
ZINC000001999514,O=C(O)CCSCC(=O)O
ZINC000001846204,CNCCc1ccc2c(c1)OCO2
ZINC000002019970,CC(C)(C)NC[C@H](O)COc1ccccc1-c1ccccc1
ZINC000002021770,Cc1c(CC(C)C)sc2nc(C(=O)O)[nH]c(=O)c12
ZINC000001846075,Cc1ccc2c(c1)CC(=O)c1cc([C@@H](C)C(=O)O)ccc1O2
ZINC000001846131,CCN1CCC[C@H]1CNS(=O)(=O)c1cc(Cl)c(N)cc1OC
ZINC000001846293,C[C@@H](C(=O)O)c1ccc(Oc2nccs2)cc1
ZINC000001846348,CCN(CC)C[C@H](C)OC(=O)[C@H]1CCCC[C@@]1(O)C1CCCCC1
ZINC000001849517,C[C@@H](CN1c2ccccc2S(=O)(=O)c2ccccc21)N(C)C
ZINC000001853408,CCOCCOC(=O)c1nc2cc(Cl)ccc2o1
ZINC000001854320,CC1=Nc2ccccc2C[C@H](c2ccccc2)N1C
ZINC000001890143,CC/C(=C(\c1ccc(O)cc1)c1ccc(OCCN(C)C)cc1)c1ccc(C(C)C)cc1
ZINC000001999263,CC(C)N[C@H](C)C(=O)c1ccc(O)c(O)c1
ZINC000001999277,C[C@H]1CC[C@H](C)N1CCCOC(=O)c1ccccc1O
ZINC000001999308,CN(C)CCON=C1c2ccccc2CCc2ccccc21
ZINC000001999364,C[N+]1(C)CCC[C@@H]1COC(=O)[C@](O)(c1ccccc1)C1CCCCC1
ZINC000001999415,CC[C@@H](C)[C@](C)(COC(N)=O)COC(=O)NC(C)C
ZINC000001999501,CC(C)(CCn1c(=O)[nH]c2ccccc21)NC[C@@H](O)COc1cccc2ccccc12
ZINC000100521088,CN1C[C@H](O)C2=C/C(=N/NC(=N)N)C(=O)C=C21
ZINC000100522842,CC(=O)/C=C(\C)N[C@@H]1CONC1=O
ZINC000049590112,O[C@@H](CCCN1CCc2c(c3cc(F)ccc3n2-c2ccc(F)cc2)C1)c1ccc(F)cc1
ZINC000118401631,CC1(C)CN(C(=O)c2ccc(-c3cccc4nc(NC(=O)C5CC5)nn34)cc2)C1
ZINC000000001870,c1ccc(OCC2=Nc3cnccc3NN2)cc1
ZINC000001482014,CN(C)CC(=O)C=C1c2ccccc2CCc2ccccc21
ZINC000001482157,c1ccc(C(CCN2CCCCCC2)c2ccccc2)cc1
ZINC000001530460,Cc1cc(CCCCCCCOc2ccc(C3=NCCO3)cc2)on1
ZINC000001530868,C1CN1c1nc(N2CC2)nc(N2CC2)n1
ZINC000001532917,C/C(=C(/OCCOc1ccc(Cl)cc1)c1ccc(Cl)cc1Cl)n1ccnc1
ZINC000001552562,O=[S@](Cc1cc(OCC(F)(F)C(F)(F)C(F)(F)F)ccn1)c1nc2cscc2[nH]1
ZINC000001759852,CC(=O)NNC(=O)CC(O)(c1ccccc1)c1ccccc1
ZINC000001842648,C[C@H](Sc1nc(-c2ccc(Cl)cc2)c(-c2ccc(Cl)cc2)o1)C(=O)O
ZINC000001842859,CC[C@H](O)c1ccc(OCCN[C@@H](C)Cc2ccccc2)cc1
ZINC000001842929,CN(CC[N+]1(C)CCCC1)C(=O)[C@@](O)(c1ccccc1)c1cccs1
ZINC000001842997,CN(C)CCOCCOC(=O)C1(c2ccccc2)CCCC1
ZINC000001843032,C=CCOc1cc(Cl)ccc1C(=O)NCCN(CC)CC
ZINC000001843074,Nc1ccc(OCCCCCN2C(=O)c3ccccc3C2=O)cc1
ZINC000001843146,C[C@@H](NCCn1cnc2c1c(=O)n(C)c(=O)n2C)[C@@H](O)c1ccccc1
ZINC000001846037,COc1cc([C@@H](O)CNC(C)C)ccc1O
ZINC000001641009,Oc1ccc2c(ccc3ccccc32)c1
ZINC000034098123,CC(C)Sc1ccc([C@H](O)[C@@H](C)N2CCN(C(=O)/C=C/c3ccccc3)CC2)cc1
ZINC000034150724,C[C@H]1O[C@@]2(CCCC[C@H]2Oc2cccc(Cl)c2)NC1=O
ZINC000034220986,CN(C)C[C@H](O)[C@@H](c1ccccc1)c1cccc(Cl)c1
ZINC000034220987,CN(C)C[C@@H](O)[C@@H](c1ccccc1)c1cccc(Cl)c1
ZINC000034220988,CN(C)C[C@H](O)[C@H](c1ccccc1)c1cccc(Cl)c1
ZINC000034370873,CC(C)(C)OC(=O)NCCN1C[C@H]2CN(C[C@H](O)COc3ccc(C#N)cc3)C[C@@H](C1)O2
ZINC000003775575,Cc1cc2c(C(C)C)c(O)c(O)c(C=O)c2c(O)c1-c1c(C)cc2c(C(C)C)c(O)c(O)c(C=O)c2c1O
ZINC000003780340,Cc1cc(O)c2c(=O)c3c(O)cc(O)c4c5c(O)cc(O)c6c(=O)c7c(O)cc(C)c8c1c2c(c34)c(c78)c65
ZINC000003824868,Cc1cc(O)c2c(c1)C(=O)c1cc(O)cc(O)c1C2=O
ZINC000085551898,CCCCCCCCCCCCC/C=C/[C@@H](O)[C@H](CO[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)NC(=O)CCCCCCCCCCCCCCCCCCCCCCC
ZINC000085599718,CC(C)=CCC/C(C)=C/CC/C(C)=C\CC/C(C)=C/CC1=C(C)C(=O)c2ccccc2C1=O
ZINC000008552019,COc1cc([C@@H]2Oc3cc([C@@H]4Oc5cc(O)cc(O)c5C(=O)[C@@H]4O)ccc3O[C@@H]2CO)ccc1O
ZINC000150338647,O=C(O[C@H]1Cc2c(O)cc(O)cc2O[C@H]1c1cc(O)c(O)c2c(O)c(=O)cc([C@H]3Oc4cc(O)cc(O)c4C[C@H]3OC(=O)c3cc(O)c(O)c(O)c3)cc12)c1cc(O)c(O)c(O)c1
ZINC000150358125,O=C(O[C@@H]1Cc2c(O)cc(O)cc2O[C@H]1c1cc(O)c(O)c2c(=O)c(O)cc([C@H]3Oc4cc(O)cc(O)c4C[C@H]3OC(=O)c3cc(O)c(O)c(O)c3)cc12)c1cc(O)c(O)c(O)c1
ZINC000150360361,O=C(O[C@H]1Cc2c(O)cc(O)cc2O[C@@H]1c1cc(O)c(O)c2c(=O)c(O)cc([C@H]3Oc4cc(O)cc(O)c4C[C@H]3OC(=O)c3cc(O)c(O)c(O)c3)cc12)c1cc(O)c(O)c(O)c1
ZINC000013545798,C[C@H]1CN(C[C@H](C)Cc2ccc(C(C)(C)C)cc2)C[C@@H](C)O1
ZINC000008738372,O=C(O)c1cc(O)c2cccc(O)c2n1
ZINC000006069529,Cc1cn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)nc1N
ZINC000013781916,C[C@]12CC(=O)[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2C(=O)CO
ZINC000013829462,C[C@@H]1CCC[C@]2(C)CCCC[C@@]12O
ZINC000014684566,COC1=C[C@H](C)[C@@H]2C[C@@H]3OC(=O)C[C@@H]4C(C)=C(OC)C(=O)[C@H]([C@@]2(C)C1=O)[C@@]34C
ZINC000014592829,CC/C=C(/C)C(=O)O
ZINC000006129939,CCCCC(=O)O[C@H]1CC[C@@]2(C)C(=CC[C@@H]3[C@@H]2CC[C@@]2(C)[C@H]3CC[C@@H]2[C@H](C)CCCC(C)C)C1
ZINC000014815686,CC/C=C\C[C@H](O)[C@H](O)/C=C/[C@@H](O)CCCCCCCC(=O)O
ZINC000013551953,OC[C@H]1O[C@](O)(CO)[C@@H](O)[C@@H](O)[C@@H]1O
ZINC000885767221,CC[C@H]1OC(=O)C[C@@H](O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)[C@@H](O)[C@H](N(C)C)[C@H]2O)[C@@H](CCN2CCCCC2)C[C@@H](C)C(=O)C=CC(C)=C[C@@H]1CN1CCCCC1
ZINC000013681007,NCCc1ccc(Oc2ccc(O)cc2)c(I)c1
ZINC000014614333,CC/C=C\C/C=C\CCO
ZINC000002558245,CN1C2=CC(=O)/C(=N\NC(N)=O)C=C2C[C@H]1S(=O)(=O)O
ZINC000002570819,O=C(NC(=O)c1c(F)cccc1F)Nc1ccc(Cl)c(Oc2ncc(C(F)(F)F)cc2Cl)c1
ZINC000001298963,OC(c1ccccc1)(c1ccccc1)[C@@H]1CN2CCC1CC2
ZINC000003870533,CCN(CC)CCCCNc1ncc2cc(-c3cc(OC)cc(OC)c3)c(NC(=O)NC(C)(C)C)nc2n1
ZINC000003874204,O=C1N=C(S)NC(=O)[C@@H]1C(=O)Nc1ccccc1
ZINC000003872013,Nc1nc2ccc(Cl)cc2c2nc(-c3ccco3)nn12
ZINC000003802871,Oc1ccc2c3c1O[C@H]1c4[nH]c5ccccc5c4C[C@@]4(O)[C@@H](C2)N(CC2CC2)CC[C@]314
ZINC000012503234,CC1=C(C/C=C(/C)CCC[C@H](C)CCC[C@@H](C)CCCC(C)C)C(=O)c2ccccc2C1=O
ZINC000006381852,C[C@H](O)[C@H](O)[C@@H]1CNc2nc(N)nc(N)c2N1
ZINC000000006170,Nc1nc2c(cnn2CCc2ccccc2)c2nc(-c3ccco3)nn12
ZINC000003830408,Cc1nnc(SCC2=C(C(=O)O)N3C(=O)[C@H](NC(=O)Cn4cnnn4)[C@@H]3SC2)s1
ZINC000003831283,CC1(C)S[C@@H]2[C@H](NC(=O)COc3ccccc3)C(=O)N2[C@@H]1C(=O)O
ZINC000003916663,Cn1nc(N)c2cn([C@@H]3O[C@H](COP(=O)(O)O)[C@@H](O)[C@H]3O)c3ncnc1c23
ZINC000026496985,O=c1c2c(c1=O)N(CCP(=O)(O)O)CCCN2
ZINC000100778989,C[C@@H]1C(=O)C[C@@H]2C[C@@H]1C2(C)C
ZINC000003875660,CC[C@H](Cc1c(I)cc(I)c(O)c1I)C(=O)O
ZINC000003875690,C[C@@H]1C[C@@H](OC(=O)[C@H](O)c2ccccc2)CC(C)(C)N1C
ZINC000000131412,N[C@H]1CCCc2c1[nH]c1ccc(Br)cc21
ZINC000000131414,N[C@@H]1CCCc2c1[nH]c1ccc(Br)cc21
ZINC000002109876,C[C@H]1COC2=C1C(=O)C(=O)c1c2ccc2c1CCCC2(C)C
ZINC000002138728,O=C(/C=C/c1ccc(O)c(O)c1)O[C@@H]1C[C@](O)(C(=O)O)C[C@@H](O)[C@H]1O
ZINC000000056973,Cc1c(C)c2c(c(C)c1O)CCC(C)(C)O2
ZINC000001530846,C=CCS[S@](=O)CC=C
ZINC000096014967,Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO[P@](=O)(O)O[P@](=O)(O)O[P@](=O)(O)O[P@](=O)(O)OC[C@H]2O[C@@H](n3cnc4c(N)ncnc43)[C@H](O)[C@@H]2O)[C@@H](O)[C@H]1O
ZINC000003973253,O=c1c(O[C@@H]2O[C@H](CO)[C@H](O)[C@H](O)[C@H]2O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12
ZINC000004096845,O=c1c(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12
ZINC000004097409,C=CCS[S@@](=O)CC=C
ZINC000006096244,NCc1ccccc1
ZINC000000004016,CC(C)Oc1ccc2c(=O)c(-c3ccccc3)coc2c1
ZINC000003875518,CC#C[C@]1(O)CC[C@H]2[C@@H]3C[C@H](C)C4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C
ZINC000000057623,NC[C@@H](O)c1ccc(O)c(O)c1
ZINC000000900788,O=Cc1ccc(CO)o1
ZINC000100055570,O[C@H]1[C@H](O)[C@@H](O)[C@H](O)[C@H](O)[C@H]1O
ZINC000014881303,CCCCCC/C=C\CCCCCCCCCC(=O)O
ZINC000000409285,CC(=O)O[C@H](C)c1ccccc1
ZINC000008035022,CCCCCCCCCCCCCCCC(=O)O[C@H](CC(=O)O)C[N+](C)(C)C
ZINC000008036003,CCCCCCCCCC(=O)O[C@H](CC(=O)O)C[N+](C)(C)C
ZINC000008036006,CCCCCCCCCCCCCC(=O)O[C@H](CC(=O)O)C[N+](C)(C)C
ZINC000008195648,CCCCCCCCCCCCC/C=C/[C@@H](O)[C@H](N)CO
ZINC000000402814,N[C@H](Cc1ccc(O)c(Cl)c1)C(=O)O
ZINC000001319187,CC(=O)OC(C)(C)[C@H]1CC[C@H](C)C2=C(C1)[C@@H](C)CC2
ZINC000001410681,CCOc1ccc(C=O)cc1OC
ZINC000001482107,CC(=O)CC(C)C
ZINC000001529253,NCCCCCN
ZINC000001529322,CCCC[C@H](N)C(=O)O
ZINC000001529407,N[C@@H](CCSC[C@@H](N)C(=O)O)C(=O)O
ZINC000001529432,CNCCc1ccc(O)cc1
ZINC000014854290,OC[C@@]1(O)CO[C@H](O)[C@@H]1O
ZINC000100634117,CCCCCCCCCCCCCCCCCC(=O)OC[C@@H](O)[C@@H]1OC(=O)C(O)=C1O
ZINC000001569524,CSCC[C@H](NC(=O)CN)C(=O)O
ZINC000001529359,O=C(O)C(=O)c1ccccc1
ZINC000001529413,O=C1C=CC=CC1=O
ZINC000001529433,CC(=O)NCCCC[C@H](N)C(=O)O
ZINC000100634116,CCCCCCCCCCCCCCCCCC(=O)OC[C@@H](O)[C@H]1OC(=O)C(O)=C1O
ZINC000100638520,CC(C)[C@@]12C[C@H](O)[C@H](C)[C@H]1C2
ZINC000100687736,CC(=O)OCC1=CC[C@H]2C[C@H]1C2(C)C
ZINC000003872538,CCOC(=O)/C=C(C)\C=C\C=C(C)\C=C/c1c(C)cc(OC)c(C)c1C
ZINC000100779497,CC1=C2C[C@H]3CC[C@@H](C)[C@@]2(CC1)C3(C)C
ZINC000014951634,NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H]1CCCN1C(=O)[C@@H](N)Cc1ccc(O)cc1
ZINC000118913212,C=C(C)[C@H]1CC[C@@]2(CO)CC[C@@]3(C)[C@@H](CC[C@H]4[C@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@@]43C)[C@H]12
ZINC000103941727,C[C@@]12C[C@H]3OC(=O)[C@H]1CO[C@@]14O[C@@]5([C@@H]2C1=O)[C@](O)(CC[C@@H]1[C@H]4CC=C2CC=CC(=O)[C@@]21C)C(=O)O[C@]35C
ZINC000104139406,CC1(C)[C@H]2CC[C@@]34C=C[C@](C)(C3)C(=O)C[C@@H]4[C@]2(C)CC(=O)[C@@H]1O
ZINC000096903523,Cc1cc(O)c2c(c1)O[C@]1(C)CC[C@H]3C(C)(C)CCC[C@]34CO[C@@H]2[C@H]41
ZINC000072266811,Cn1c(=O)c2c(ncn2CCO[C@@H](O)C(Cl)(Cl)Cl)n(C)c1=O
ZINC000072266891,COC(=O)CCC=C=CC[C@H]1[C@H](O)C[C@@H](O)[C@@H]1/C=C/[C@@H](O)COc1ccccc1
ZINC000085566083,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)([C@H](O)CO)C[C@H]3O[C@H]1C[C@@H](N)[C@@H](O)[C@H](C)O1
ZINC000096940334,COc1ccsc1CNCC[C@@]1(c2ccccn2)CCOC2(CCCC2)C1
ZINC000022462814,Cc1ccccc1CN1CCN(CCS[C@H](c2ccccc2)c2ccccc2Cl)CC1
ZINC000022462882,Cc1ccccc1CN1CCN(CCO[C@H](c2ccccc2)c2ccccc2Cl)CC1
ZINC000022463295,CCCCCN[C@@]12C=CC(=O)[C@@H]3Oc4c(O)ccc5c4[C@@]31CCN(C)[C@@H]2C5
ZINC000022588434,Cc1ccccc1CN1CCN(CCO[C@@H](c2ccccc2)c2ccccc2Cl)CC1
ZINC000004216021,O=C(O)c1cc(-n2c(-c3ccccc3)cc3c2CCc2ccccc2-3)ccc1O
ZINC000004215756,C[C@]12CC[C@H]3[C@@H](CC=C4CC5(CC[C@@]43CCN)OCCO5)[C@@H]1CCC21OCCO1
ZINC000004215810,CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)C3=CCC=CC3)C(=O)N2[C@H]1C(=O)O
ZINC000004213852,Cc1nc2c([nH]1)c(=O)n(C)c(=O)n2C[C@@H]1CC=CCC1
ZINC000004213888,CCCCC/C=C\C/C=C\CCCCCCCC(=O)N[C@H](Cc1ccc(C)cc1)c1ccccc1
ZINC000004215839,CCC(=O)Oc1ccc2c(c1)CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](OC(=O)c3cccnc3)CC[C@@H]12
ZINC000021982930,COc1ccccc1N1CCN(C[C@H](O)COc2cc(OC)c(OC)c(OC)c2)CC1
ZINC000021982927,COc1ccccc1N1CCN(C[C@@H](O)COc2cc(OC)c(OC)c(OC)c2)CC1
ZINC000002020078,CN1C(=O)[C@H](N2CCCCC2)S/C1=C\C(=O)O
ZINC000002037958,CCCCNC(=O)OC[C@](C)(CCC)COC(N)=O
ZINC000002038687,CC1=NCCS1
ZINC000014822753,CC(=O)CC/C=C(\C)CC/C=C(/C)CCC=C(C)C
ZINC000014590584,CC[C@H](C)C(=O)OC(C)C
ZINC000013541531,CC[C@@H](C)[C@H](N)C(=O)N[C@@H](CC(C)C)C(=O)O
ZINC000014588965,CCCC(=O)OC(C)(C)[C@@H]1CC=C(C)CC1
ZINC000014811844,COc1ccc(-c2coc3cc(O[C@@H]4O[C@@H](CO)[C@@H](O)[C@@H](O)[C@@H]4O)c(OC)cc3c2=O)cc1
ZINC000013660178,Cc1ccc([C@@]2(COC(=O)C(C)C)CO2)c(OC(=O)C(C)C)c1
ZINC000014593080,CCCNCC(C)C
ZINC000014590586,CC[C@H](C)C(=O)OCCC(C)C
ZINC000014815684,CC/C=C\C[C@H](O)[C@@H](O)/C=C/[C@@H](O)CCCCCCCC(=O)O
ZINC000014590681,C/C=C(/C)C(=O)O[C@H](CC)CCCCC
ZINC000014822379,CC1=CC(=O)CC(C)(C)C1
ZINC000014589774,C/C=C\c1ccc(OCc2ccccc2)c(OC)c1
ZINC000006117641,O=C(O)CNC(=O)/C=C/c1c[nH]c2ccccc12
ZINC000006090913,O=C(O)[C@@H]1Cc2nc[nH]c2CN1
ZINC000006090924,O=C(O)c1cc(=O)[nH]c(=O)n1[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O
ZINC000014822283,C[C@@H]1[C@@H]2C[C@@H](C[C@@H]2[C@@H]2CCC[C@@H](O)C2)C1(C)C
ZINC000013542524,C[C@H](CCC(=O)NCC(=O)O)[C@H]1CC[C@H]2[C@@H]3[C@@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@@]21C
ZINC000005318265,CN(C(=O)CCCOc1ccc2c(c1)CN1CC(=O)N=C1N2)C1CCCCC1
ZINC000000133681,CC(C)=C[C@H]1[C@@H](C(=O)OCN2C(=O)C3=C(CCCC3)C2=O)C1(C)C
ZINC000000133685,CC(C)=C[C@H]1[C@H](C(=O)OCN2C(=O)C3=C(CCCC3)C2=O)C1(C)C
ZINC000000133687,CC(C)=C[C@@H]1[C@H](C(=O)OCN2C(=O)C3=C(CCCC3)C2=O)C1(C)C
ZINC000000000738,CC(C)NC[C@@H](O)COc1nccs1
ZINC000000000829,COc1cc2c(cc1OC)[C@@H](C)N(CCc1ccc(N)cc1)CC2
ZINC000033975938,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1OC[C@](C)(O)CO
ZINC000000004504,CCn1cnc(C(=O)NC)c1C(=O)NC
ZINC000001530090,CC/C(=C(/c1ccc(O)cc1)c1ccc(OCCN(C)C)cc1)c1ccccc1
ZINC000001543773,CCc1c(C(=O)C(N)=O)c2c(OCC(=O)O)cccc2n1Cc1ccccc1
ZINC000001546258,COc1cc(OC)cc(-c2cc3cnc(N)nc3nc2NC(=O)NC(C)(C)C)c1
ZINC000004084049,C=CCC1=C(C)[C@H](OC(=O)[C@@H]2[C@H](C=C(C)C)C2(C)C)CC1=O
ZINC000004086408,Ic1[nH]c(I)c(I)c1I
ZINC000019167353,C[C@@H](NN)c1ccccc1
ZINC000019167664,CCCCCC[C@H](C)NN
ZINC000019167959,C[C@H](COc1ccccc1)NN
ZINC000019169047,C[C@@H](COc1ccccc1)NN
ZINC000019171194,C[C@H](NN)c1ccccc1
ZINC000000001279,Cc1ccc(S(=O)(=O)N(Cl)Cl)cc1
ZINC000000001323,CCCN(CCC)S(=O)(=O)c1ccc(C)cc1
ZINC000000001355,O=C(O)c1ccccc1NCCc1ccccc1
ZINC000019172733,NNCC1CCCCC1
ZINC000006582254,O=C(O[C@@H]1CN2CCC1CC2)N1CCc2ccccc2[C@@H]1c1ccccc1
ZINC000003875755,O=S(=O)(O)CCO
ZINC000003875945,SC(S)=NCCN=C(S)S
ZINC000001605723,CC(C)C[C@H](NC(=O)[C@@H](N)C(C)C)C(=O)O
ZINC000003875795,C[C@@H]1C[C@@H](O)CC(C)(C)C1
ZINC000003875703,CCCC[C@H](CC)COC(=O)CCCCC(=O)OC[C@@H](CC)CCCC
ZINC000000391203,CC[C@H](C)C(=O)O
ZINC000000164777,O=C(O)Cc1ccccc1O
ZINC000000170090,CC(C)[C@@H](N)CC(=O)O
ZINC000000189892,CC(=O)Oc1ccc2c(=O)c(-c3ccccc3)c(C)oc2c1
ZINC000000164392,O=C(O)[C@H](O)c1ccccc1
ZINC000000164508,CC(=O)c1nccnc1C
ZINC000001999356,C[C@H]1CCC[C@H](C(=O)OCC[N+](C)(C)C)[N+]1(C)C
ZINC000000000356,CC(C)(C)CC(C)(C)NC(=N)N
ZINC000001679741,CCOC(=O)C(C)=O
ZINC000001530850,COc1cc([C@@H]2Oc3cc([C@H]4Oc5cc(O)cc(O)c5C(=O)[C@@H]4O)ccc3O[C@H]2CO)ccc1O
ZINC000001533058,CC/C(=C(\c1ccc(I)cc1)c1ccc(OCCN2CCCC2)cc1)c1ccccc1
ZINC000000005432,Cn1cc([S@@](C)=O)c(=O)c2ccc(F)cc21
ZINC000001642844,Nc1ccn([C@H]2CO[C@H](CO)O2)c(=O)n1
ZINC000001649340,CC[C@H](CO)Nc1nc(NCc2ccccc2)c2ncn(C(C)C)c2n1
ZINC000063539231,C=CCn1c(=O)c2cnc(Nc3ccc(N4CCN(C)CC4)cc3)nc2n1-c1cccc(C(C)(C)O)n1
ZINC000000001875,CCn1cc(C(=O)O)c(=O)c2cc3c(cc21)OCO3
ZINC000001849528,C#C[C@]1(OC(C)=O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@@]21C
ZINC000100057318,CN1[C@H]2CC(OC(=O)[C@H](CO)c3ccccc3)C[C@H]1[C@H]1O[C@H]21
ZINC000001996374,Oc1cc2c(cc1O)[C@@H](c1ccccc1)CNCC2
ZINC000003787577,O=C1N[C@H](C(=O)O)CS1
ZINC000003809801,O=C(N[C@H]1CCS[C@H]2CCC[C@@H](C(=O)O)N2C1=O)[C@@H](S)Cc1ccccc1
ZINC000003785696,NCCCC[C@H](O[P@](=O)(O)CCCCc1ccccc1)C(=O)N1CCC[C@H]1C(=O)O
ZINC000001851171,CCOC(=O)[C@@]1(CCCCCCOc2ccc(Cl)cc2)CO1
ZINC000001886642,CN(C)CCO/N=C(/C=C/c1ccc(O)cc1)c1ccccc1F
ZINC000057988506,CNC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(C)[C@H]1N2C
ZINC000100068360,CN1[C@H]2CC[C@@H]1C[C@@H](OC(=O)[C@H](CO)c1ccccc1)C2
ZINC000000596677,COC(=O)c1c2n(c3ccccc13)Cc1ccccc1N1CCN(C)C[C@@H]21
ZINC000000603064,N#Cc1ccc(NC(=O)Nc2ccccc2Br)c2n[nH]nc12
ZINC000004636519,NC[C@H]1CC(=O)N(Cc2ccccc2)C1
ZINC000005319251,COc1cc([S@](C)=O)ccc1-c1nc2ccncc2[nH]1
ZINC000103589452,CCSCc1ccc2c(c1)c1c3c(c4c5cc(CSCC)ccc5n5c4c1n2[C@@H]1C[C@H](C(=O)OOC)[C@]5(C)O1)CNC3=O
ZINC000253987407,CO[C@@H]1[C@@H](O[C@@H]2O[C@H](C)[C@@H](O[C@H]3C[C@@](C)(OC(=O)CC(C)C)[C@@H](O)[C@H](C)O3)[C@H](N(C)C)[C@H]2O)[C@@H](CC=O)C[C@@H](C)[C@@H](O)C=CC=CC[C@@H](C)OC(=O)C[C@H]1OC(C)=O
ZINC000003953158,CCOC[C@@H]1[C@@H](c2ccc(Cl)c(Cl)c2)C[C@@H]2CC[C@H]1N2C
ZINC000253497435,CC(=O)O[C@H]1C[C@@H]2CC[C@H]3[C@@H]4C[C@@H]([N+]5(C)CCCCC5)[C@@H](OC(C)=O)[C@@]4(C)CC[C@@H]3[C@]2(C)C[C@H]1[N+]1(C)CCCCC1
ZINC000085433135,CCCCCCCCCCCCCCCCCC(=O)OC[C@@H](CO[P@@](=O)(O)OCC[N+](C)(C)C)OC(=O)CCCCCCCCCCCCCCCCC
ZINC000100402010,CCCC/N=C(\C)C1C(=O)c2ccccc2C1=O
ZINC000000596712,CC(=O)N1CCC(=C2c3ccc(Cl)cc3CCc3cccnc32)CC1
ZINC000000607309,CN(C(=O)Cc1cccc2sccc12)[C@@H]1CCCC[C@H]1N1CCCC1
ZINC000040763593,COc1cc(O)c2c(=O)oc([C@H](C)C(=O)O)cc2c1
ZINC000001532919,O=c1cccnn1CCCNC[C@H]1COc2ccccc2O1
ZINC000001580527,COc1ccc(C[C@H](O)c2cc(OC)c(OC)c(OC)c2)cc1O
ZINC000001914437,CN(C(=O)Cc1cccc2occc12)[C@H]1CC[C@@]2(CCCO2)C[C@@H]1N1CCCC1
ZINC000003775351,COC(=O)c1c2n(c3ccccc13)Cc1ccccc1N1CCN(C)C[C@H]21
ZINC000003821710,CCN(CCCCCC(C)(C)F)CCC[C@H](O)c1ccc(NS(C)(=O)=O)cc1
ZINC000116262036,CN1CCN2c3c(cccc31)[C@@H]1CN(CCCC(=O)c3ccc(F)cc3)CC[C@@H]12
ZINC000253497434,CC(=O)O[C@H]1C[C@@H]2CC[C@@H]3[C@H](CC[C@]4(C)[C@H]3C[C@@H]([N+]3(C)CCCCC3)[C@H]4OC(C)=O)[C@]2(C)C[C@H]1[N+]1(C)CCCCC1
ZINC000253497436,CC(=O)O[C@H]1C[C@@H]2CC[C@@H]3[C@H](CC[C@]4(C)[C@H]3C[C@@H]([N+]3(C)CCCCC3)[C@H]4OC(C)=O)[C@@]2(C)C[C@H]1[N+]1(C)CCCCC1
ZINC000011616585,O=C(O)C[C@H](O)C[C@@H](O)/C=C/c1c(C2CC2)nc2ccccc2c1-c1ccc(F)cc1
ZINC000005355152,CON1CC/C(=C\c2cc(C(C)(C)C)c(O)c(C(C)(C)C)c2)C1=O
